ATP,Location,Tournament,Date,Series,Court,Surface,Round,BestOf,Winner,Loser,WRank,LRank,WPts,LPts,WSets,LSets,OddsW,OddsL
73,Pune,Maharashtra Open,2/4/2020,ATP250,Outdoor,Hard,1st Round,3,Milojevic N.,Hoang A.,148.0,126.0,357.0,415.0,2.0,0.0,1.66,2.19
73,Pune,Maharashtra Open,2/4/2020,ATP250,Outdoor,Hard,1st Round,3,Ivashka I.,Donskoy E.,152.0,109.0,344.0,503.0,2.0,0.0,1.57,2.37
73,Pune,Maharashtra Open,2/4/2020,ATP250,Outdoor,Hard,1st Round,3,Vesely J.,Kadhe A.,107.0,612.0,520.0,36.0,2.0,0.0,1.08,7.68
73,Pune,Maharashtra Open,2/4/2020,ATP250,Outdoor,Hard,1st Round,3,Gunneswaran P.,Maden Y.,122.0,131.0,433.0,404.0,2.0,0.0,1.61,2.29
73,Pune,Maharashtra Open,2/5/2020,ATP250,Outdoor,Hard,1st Round,3,Daniel T.,Mukund S.,102.0,263.0,536.0,168.0,2.0,0.0,1.37,3.05
73,Pune,Maharashtra Open,2/5/2020,ATP250,Outdoor,Hard,2nd Round,3,Vesely J.,Caruso S.,107.0,98.0,520.0,588.0,2.0,0.0,1.67,2.18
73,Pune,Maharashtra Open,2/5/2020,ATP250,Outdoor,Hard,2nd Round,3,Berankis R.,Stebe C.M.,73.0,149.0,751.0,350.0,2.0,0.0,1.83,1.95
73,Pune,Maharashtra Open,2/5/2020,ATP250,Outdoor,Hard,2nd Round,3,Sugita Y.,Troicki V.,86.0,191.0,645.0,263.0,,,1.56,2.39
73,Pune,Maharashtra Open,2/5/2020,ATP250,Outdoor,Hard,2nd Round,3,Ivashka I.,Travaglia S.,152.0,82.0,344.0,670.0,2.0,0.0,1.63,2.26
73,Pune,Maharashtra Open,2/6/2020,ATP250,Outdoor,Hard,2nd Round,3,Duckworth J.,Daniel T.,96.0,102.0,598.0,536.0,2.0,1.0,1.63,2.25
73,Pune,Maharashtra Open,2/6/2020,ATP250,Outdoor,Hard,2nd Round,3,Gerasimov E.,Milojevic N.,90.0,148.0,620.0,357.0,2.0,1.0,1.55,2.42
73,Pune,Maharashtra Open,2/6/2020,ATP250,Outdoor,Hard,2nd Round,3,Kwon S.W.,Gunneswaran P.,88.0,122.0,637.0,433.0,2.0,0.0,1.7,2.13
73,Pune,Maharashtra Open,2/6/2020,ATP250,Outdoor,Hard,2nd Round,3,Marcora R.,Paire B.,174.0,19.0,297.0,1738.0,2.0,0.0,3.14,1.35
73,Pune,Maharashtra Open,2/7/2020,ATP250,Outdoor,Hard,Quarterfinals,3,Vesely J.,Ivashka I.,107.0,152.0,520.0,344.0,2.0,1.0,2.18,1.67
73,Pune,Maharashtra Open,2/7/2020,ATP250,Outdoor,Hard,Quarterfinals,3,Berankis R.,Sugita Y.,73.0,86.0,751.0,645.0,2.0,1.0,1.76,2.05
73,Pune,Maharashtra Open,2/7/2020,ATP250,Outdoor,Hard,Quarterfinals,3,Duckworth J.,Marcora R.,96.0,174.0,598.0,297.0,2.0,0.0,1.6,2.33
73,Pune,Maharashtra Open,2/7/2020,ATP250,Outdoor,Hard,Quarterfinals,3,Gerasimov E.,Kwon S.W.,90.0,88.0,620.0,637.0,2.0,1.0,1.94,1.86
73,Pune,Maharashtra Open,2/8/2020,ATP250,Outdoor,Hard,Semifinals,3,Vesely J.,Berankis R.,107.0,73.0,520.0,751.0,2.0,1.0,1.99,1.81
73,Pune,Maharashtra Open,2/8/2020,ATP250,Outdoor,Hard,Semifinals,3,Gerasimov E.,Duckworth J.,90.0,96.0,620.0,598.0,2.0,0.0,1.68,2.16
73,Pune,Maharashtra Open,2/9/2020,ATP250,Outdoor,Hard,The Final,3,Vesely J.,Gerasimov E.,107.0,90.0,520.0,620.0,2.0,1.0,2.37,1.57
74,Buenos Aires,Argentina Open,2/10/2020,ATP250,Outdoor,Clay,1st Round,3,Monteiro T.,Munar J.,92.0,95.0,634.0,618.0,2.0,0.0,1.89,1.89
74,Buenos Aires,Argentina Open,2/10/2020,ATP250,Outdoor,Clay,1st Round,3,Ruud C.,Andujar P.,45.0,58.0,1079.0,887.0,2.0,0.0,1.69,2.15
74,Buenos Aires,Argentina Open,2/10/2020,ATP250,Outdoor,Clay,1st Round,3,Cuevas P.,Sonego L.,48.0,49.0,1017.0,980.0,2.0,0.0,1.57,2.39
74,Buenos Aires,Argentina Open,2/11/2020,ATP250,Outdoor,Clay,1st Round,3,Delbonis F.,Dellien H.,87.0,77.0,666.0,738.0,2.0,1.0,1.39,2.93
74,Buenos Aires,Argentina Open,2/11/2020,ATP250,Outdoor,Clay,1st Round,3,Carballes Baena R.,Cecchinato M.,88.0,73.0,664.0,758.0,2.0,0.0,2.92,1.4
74,Buenos Aires,Argentina Open,2/11/2020,ATP250,Outdoor,Clay,1st Round,3,Bagnis F.,Martin A.,134.0,93.0,392.0,629.0,2.0,0.0,2.12,1.71
74,Buenos Aires,Argentina Open,2/11/2020,ATP250,Outdoor,Clay,1st Round,3,Kovalik J.,Moutet C.,129.0,76.0,405.0,742.0,2.0,0.0,2.13,1.7
74,Buenos Aires,Argentina Open,2/11/2020,ATP250,Outdoor,Clay,1st Round,3,Sousa P.,Diaz Acosta F.,145.0,471.0,373.0,65.0,2.0,1.0,1.36,3.02
74,Buenos Aires,Argentina Open,2/11/2020,ATP250,Outdoor,Clay,1st Round,3,Martinez P.,Domingues J.,142.0,175.0,379.0,286.0,2.0,0.0,1.42,2.78
74,Buenos Aires,Argentina Open,2/11/2020,ATP250,Outdoor,Clay,1st Round,3,Djere L.,Cerundolo F.,35.0,239.0,1265.0,197.0,2.0,1.0,1.42,2.82
74,Buenos Aires,Argentina Open,2/11/2020,ATP250,Outdoor,Clay,1st Round,3,Londero J.I.,Horansky F.,69.0,182.0,807.0,277.0,2.0,1.0,1.29,3.54
74,Buenos Aires,Argentina Open,2/12/2020,ATP250,Outdoor,Clay,1st Round,3,Ramos-Vinolas A.,Mayer L.,42.0,107.0,1130.0,529.0,2.0,1.0,1.61,2.29
74,Buenos Aires,Argentina Open,2/12/2020,ATP250,Outdoor,Clay,2nd Round,3,Sousa P.,Kovalik J.,145.0,129.0,373.0,405.0,2.0,0.0,3.09,1.36
74,Buenos Aires,Argentina Open,2/12/2020,ATP250,Outdoor,Clay,2nd Round,3,Lajovic D.,Martinez P.,23.0,142.0,1596.0,379.0,2.0,0.0,1.5,2.56
74,Buenos Aires,Argentina Open,2/12/2020,ATP250,Outdoor,Clay,2nd Round,3,Ruud C.,Carballes Baena R.,45.0,88.0,1079.0,664.0,2.0,0.0,1.33,3.28
74,Buenos Aires,Argentina Open,2/13/2020,ATP250,Outdoor,Clay,2nd Round,3,Monteiro T.,Coric B.,92.0,31.0,634.0,1320.0,2.0,0.0,1.74,2.07
74,Buenos Aires,Argentina Open,2/13/2020,ATP250,Outdoor,Clay,2nd Round,3,Londero J.I.,Djere L.,69.0,35.0,807.0,1265.0,2.0,1.0,1.82,1.97
74,Buenos Aires,Argentina Open,2/13/2020,ATP250,Outdoor,Clay,2nd Round,3,Cuevas P.,Ramos-Vinolas A.,48.0,42.0,1017.0,1130.0,2.0,1.0,1.66,2.21
74,Buenos Aires,Argentina Open,2/13/2020,ATP250,Outdoor,Clay,2nd Round,3,Pella G.,Bagnis F.,27.0,134.0,1560.0,392.0,2.0,1.0,1.45,2.73
74,Buenos Aires,Argentina Open,2/14/2020,ATP250,Outdoor,Clay,2nd Round,3,Schwartzman D.,Delbonis F.,14.0,87.0,2325.0,666.0,2.0,1.0,1.22,4.17
74,Buenos Aires,Argentina Open,2/14/2020,ATP250,Outdoor,Clay,Quarterfinals,3,Ruud C.,Lajovic D.,45.0,23.0,1079.0,1596.0,2.0,0.0,1.5,2.58
74,Buenos Aires,Argentina Open,2/14/2020,ATP250,Outdoor,Clay,Quarterfinals,3,Londero J.I.,Pella G.,69.0,27.0,807.0,1560.0,2.0,0.0,1.85,1.94
74,Buenos Aires,Argentina Open,2/14/2020,ATP250,Outdoor,Clay,Quarterfinals,3,Schwartzman D.,Cuevas P.,14.0,48.0,2325.0,1017.0,2.0,1.0,1.34,3.23
74,Buenos Aires,Argentina Open,2/15/2020,ATP250,Outdoor,Clay,Quarterfinals,3,Sousa P.,Monteiro T.,145.0,92.0,373.0,634.0,2.0,0.0,3.41,1.31
74,Buenos Aires,Argentina Open,2/15/2020,ATP250,Outdoor,Clay,Semifinals,3,Ruud C.,Londero J.I.,45.0,69.0,1079.0,807.0,2.0,1.0,1.52,2.51
74,Buenos Aires,Argentina Open,2/15/2020,ATP250,Outdoor,Clay,Semifinals,3,Sousa P.,Schwartzman D.,145.0,14.0,373.0,2325.0,,,2.48,1.53
74,Buenos Aires,Argentina Open,2/16/2020,ATP250,Outdoor,Clay,The Final,3,Ruud C.,Sousa P.,45.0,145.0,1079.0,373.0,2.0,0.0,1.14,5.6
75,New York,New York Open,2/10/2020,ATP250,Indoor,Hard,1st Round,3,Kecmanovic M.,Paul T.,54.0,70.0,921.0,778.0,2.0,0.0,2.18,1.67
75,New York,New York Open,2/10/2020,ATP250,Indoor,Hard,1st Round,3,Seppi A.,Dzumhur D.,98.0,100.0,601.0,594.0,2.0,1.0,2.03,1.77
75,New York,New York Open,2/11/2020,ATP250,Indoor,Hard,1st Round,3,Johnson S.,Sandgren T.,75.0,53.0,745.0,923.0,2.0,1.0,2.08,1.73
75,New York,New York Open,2/11/2020,ATP250,Indoor,Hard,1st Round,3,Giron M.,Sock J.,113.0,254.0,483.0,,2.0,0.0,1.75,2.05
75,New York,New York Open,2/11/2020,ATP250,Indoor,Hard,1st Round,3,Thompson J.,Karlovic I.,63.0,122.0,843.0,436.0,2.0,0.0,1.78,2.02
75,New York,New York Open,2/11/2020,ATP250,Indoor,Hard,1st Round,3,Kwon S.W.,Soeda G.,84.0,112.0,672.0,500.0,2.0,1.0,1.6,2.3
75,New York,New York Open,2/11/2020,ATP250,Indoor,Hard,1st Round,3,Edmund K.,Uchiyama Y.,62.0,97.0,845.0,604.0,2.0,0.0,1.31,3.38
75,New York,New York Open,2/11/2020,ATP250,Indoor,Hard,1st Round,3,Lorenzi P.,Petrovic D.,116.0,159.0,472.0,328.0,2.0,1.0,1.96,1.82
75,New York,New York Open,2/11/2020,ATP250,Indoor,Hard,1st Round,3,Koepfer D.,Schnur B.,94.0,121.0,626.0,440.0,2.0,0.0,1.62,2.27
75,New York,New York Open,2/11/2020,ATP250,Indoor,Hard,1st Round,3,Nishioka Y.,Laaksonen H.,64.0,114.0,842.0,480.0,2.0,1.0,1.27,3.7
75,New York,New York Open,2/12/2020,ATP250,Indoor,Hard,1st Round,3,Norrie C.,Shi B.,59.0,1000.0,885.0,,2.0,0.0,1.02,14.56
75,New York,New York Open,2/12/2020,ATP250,Indoor,Hard,1st Round,3,Jung J.,Anderson K.,131.0,120.0,400.0,445.0,2.0,0.0,3.46,1.3
75,New York,New York Open,2/12/2020,ATP250,Indoor,Hard,2nd Round,3,Kecmanovic M.,Lorenzi P.,54.0,116.0,921.0,472.0,2.0,0.0,1.28,3.63
75,New York,New York Open,2/12/2020,ATP250,Indoor,Hard,2nd Round,3,Seppi A.,Johnson S.,98.0,75.0,601.0,745.0,2.0,0.0,2.41,1.55
75,New York,New York Open,2/13/2020,ATP250,Indoor,Hard,2nd Round,3,Kwon S.W.,Raonic M.,84.0,32.0,672.0,1305.0,2.0,1.0,4.55,1.19
75,New York,New York Open,2/13/2020,ATP250,Indoor,Hard,2nd Round,3,Humbert U.,Giron M.,43.0,113.0,1121.0,483.0,2.0,0.0,1.31,3.44
75,New York,New York Open,2/13/2020,ATP250,Indoor,Hard,2nd Round,3,Edmund K.,Koepfer D.,62.0,94.0,845.0,626.0,2.0,0.0,1.43,2.77
75,New York,New York Open,2/13/2020,ATP250,Indoor,Hard,2nd Round,3,Jung J.,Norrie C.,131.0,59.0,400.0,885.0,2.0,0.0,2.04,1.77
75,New York,New York Open,2/13/2020,ATP250,Indoor,Hard,2nd Round,3,Opelka R.,Nishioka Y.,40.0,64.0,1152.0,842.0,2.0,0.0,1.55,2.41
75,New York,New York Open,2/14/2020,ATP250,Indoor,Hard,2nd Round,3,Thompson J.,Isner J.,63.0,18.0,843.0,1940.0,2.0,1.0,2.53,1.51
75,New York,New York Open,2/14/2020,ATP250,Indoor,Hard,Quarterfinals,3,Kecmanovic M.,Humbert U.,54.0,43.0,921.0,1121.0,2.0,1.0,2.11,1.72
75,New York,New York Open,2/14/2020,ATP250,Indoor,Hard,Quarterfinals,3,Edmund K.,Kwon S.W.,62.0,84.0,845.0,672.0,2.0,1.0,1.59,2.34
75,New York,New York Open,2/15/2020,ATP250,Indoor,Hard,Quarterfinals,3,Jung J.,Opelka R.,131.0,40.0,400.0,1152.0,2.0,1.0,3.25,1.34
75,New York,New York Open,2/15/2020,ATP250,Indoor,Hard,Quarterfinals,3,Seppi A.,Thompson J.,98.0,63.0,601.0,843.0,2.0,1.0,2.02,1.78
75,New York,New York Open,2/15/2020,ATP250,Indoor,Hard,Semifinals,3,Edmund K.,Kecmanovic M.,62.0,54.0,845.0,921.0,2.0,0.0,1.81,1.98
75,New York,New York Open,2/16/2020,ATP250,Indoor,Hard,Semifinals,3,Seppi A.,Jung J.,98.0,131.0,601.0,400.0,2.0,0.0,1.68,2.16
75,New York,New York Open,2/16/2020,ATP250,Indoor,Hard,The Final,3,Edmund K.,Seppi A.,62.0,98.0,845.0,601.0,2.0,0.0,1.36,3.08
76,Rotterdam,ABN AMRO World Tennis Tournament,2/10/2020,ATP500,Indoor,Hard,1st Round,3,Carreno Busta P.,Mannarino A.,30.0,44.0,1332.0,1111.0,2.0,1.0,1.73,2.09
76,Rotterdam,ABN AMRO World Tennis Tournament,2/10/2020,ATP500,Indoor,Hard,1st Round,3,Bautista Agut R.,Fucsovics M.,12.0,66.0,2360.0,832.0,2.0,1.0,1.55,2.42
76,Rotterdam,ABN AMRO World Tennis Tournament,2/10/2020,ATP500,Indoor,Hard,1st Round,3,Dimitrov G.,Shapovalov D.,22.0,16.0,1637.0,2120.0,2.0,0.0,1.91,1.87
76,Rotterdam,ABN AMRO World Tennis Tournament,2/10/2020,ATP500,Indoor,Hard,1st Round,3,Evans D.,Kohlschreiber P.,33.0,81.0,1296.0,700.0,2.0,0.0,2.1,1.72
76,Rotterdam,ABN AMRO World Tennis Tournament,2/11/2020,ATP500,Indoor,Hard,1st Round,3,Auger-Aliassime F.,Struff J.L.,21.0,34.0,1666.0,1270.0,2.0,1.0,2.14,1.69
76,Rotterdam,ABN AMRO World Tennis Tournament,2/11/2020,ATP500,Indoor,Hard,1st Round,3,Bublik A.,Barrere G.,56.0,90.0,892.0,651.0,2.0,1.0,2.04,1.76
76,Rotterdam,ABN AMRO World Tennis Tournament,2/11/2020,ATP500,Indoor,Hard,1st Round,3,Khachanov K.,Fognini F.,17.0,11.0,1995.0,2400.0,2.0,0.0,1.52,2.48
76,Rotterdam,ABN AMRO World Tennis Tournament,2/11/2020,ATP500,Indoor,Hard,1st Round,3,Rublev A.,Basilashvili N.,15.0,28.0,2174.0,1440.0,2.0,0.0,1.33,3.29
76,Rotterdam,ABN AMRO World Tennis Tournament,2/11/2020,ATP500,Indoor,Hard,1st Round,3,Bedene A.,Paire B.,52.0,19.0,940.0,1738.0,2.0,0.0,1.88,1.9
76,Rotterdam,ABN AMRO World Tennis Tournament,2/11/2020,ATP500,Indoor,Hard,1st Round,3,Tsitsipas S.,Hurkacz H.,6.0,29.0,4745.0,1433.0,2.0,1.0,1.33,3.27
76,Rotterdam,ABN AMRO World Tennis Tournament,2/11/2020,ATP500,Indoor,Hard,1st Round,3,Krajinovic F.,Griekspoor T.,39.0,172.0,1158.0,294.0,2.0,0.0,1.28,3.59
76,Rotterdam,ABN AMRO World Tennis Tournament,2/12/2020,ATP500,Indoor,Hard,1st Round,3,Sinner J.,Albot R.,79.0,50.0,710.0,977.0,,,1.36,3.08
76,Rotterdam,ABN AMRO World Tennis Tournament,2/12/2020,ATP500,Indoor,Hard,1st Round,3,Simon G.,Kukushkin M.,57.0,67.0,890.0,816.0,2.0,1.0,2.02,1.78
76,Rotterdam,ABN AMRO World Tennis Tournament,2/12/2020,ATP500,Indoor,Hard,1st Round,3,Goffin D.,Haase R.,10.0,167.0,2600.0,305.0,2.0,1.0,1.14,5.59
76,Rotterdam,ABN AMRO World Tennis Tournament,2/12/2020,ATP500,Indoor,Hard,1st Round,3,Monfils G.,Sousa J.,9.0,68.0,2860.0,811.0,2.0,0.0,1.16,5.07
76,Rotterdam,ABN AMRO World Tennis Tournament,2/12/2020,ATP500,Indoor,Hard,1st Round,3,Pospisil V.,Medvedev D.,104.0,5.0,552.0,5890.0,2.0,0.0,4.78,1.18
76,Rotterdam,ABN AMRO World Tennis Tournament,2/12/2020,ATP500,Indoor,Hard,2nd Round,3,Carreno Busta P.,Bautista Agut R.,30.0,12.0,1332.0,2360.0,2.0,1.0,3.07,1.37
76,Rotterdam,ABN AMRO World Tennis Tournament,2/12/2020,ATP500,Indoor,Hard,2nd Round,3,Evans D.,Khachanov K.,33.0,17.0,1296.0,1995.0,2.0,1.0,2.42,1.55
76,Rotterdam,ABN AMRO World Tennis Tournament,2/12/2020,ATP500,Indoor,Hard,2nd Round,3,Auger-Aliassime F.,Dimitrov G.,21.0,22.0,1666.0,1637.0,2.0,0.0,2.36,1.58
76,Rotterdam,ABN AMRO World Tennis Tournament,2/13/2020,ATP500,Indoor,Hard,2nd Round,3,Sinner J.,Goffin D.,79.0,10.0,710.0,2600.0,2.0,0.0,3.27,1.33
76,Rotterdam,ABN AMRO World Tennis Tournament,2/13/2020,ATP500,Indoor,Hard,2nd Round,3,Rublev A.,Bublik A.,15.0,56.0,2174.0,892.0,2.0,0.0,1.18,4.74
76,Rotterdam,ABN AMRO World Tennis Tournament,2/13/2020,ATP500,Indoor,Hard,2nd Round,3,Bedene A.,Tsitsipas S.,52.0,6.0,940.0,4745.0,2.0,0.0,4.47,1.2
76,Rotterdam,ABN AMRO World Tennis Tournament,2/13/2020,ATP500,Indoor,Hard,2nd Round,3,Monfils G.,Simon G.,9.0,57.0,2860.0,890.0,2.0,0.0,1.33,3.28
76,Rotterdam,ABN AMRO World Tennis Tournament,2/13/2020,ATP500,Indoor,Hard,2nd Round,3,Krajinovic F.,Pospisil V.,39.0,104.0,1158.0,552.0,2.0,0.0,1.92,1.86
76,Rotterdam,ABN AMRO World Tennis Tournament,2/14/2020,ATP500,Indoor,Hard,Quarterfinals,3,Carreno Busta P.,Sinner J.,30.0,79.0,1332.0,710.0,2.0,1.0,1.79,2.01
76,Rotterdam,ABN AMRO World Tennis Tournament,2/14/2020,ATP500,Indoor,Hard,Quarterfinals,3,Auger-Aliassime F.,Bedene A.,21.0,52.0,1666.0,940.0,2.0,0.0,1.5,2.57
76,Rotterdam,ABN AMRO World Tennis Tournament,2/14/2020,ATP500,Indoor,Hard,Quarterfinals,3,Monfils G.,Evans D.,9.0,33.0,2860.0,1296.0,2.0,0.0,1.48,2.62
76,Rotterdam,ABN AMRO World Tennis Tournament,2/14/2020,ATP500,Indoor,Hard,Quarterfinals,3,Krajinovic F.,Rublev A.,39.0,15.0,1158.0,2174.0,2.0,0.0,3.37,1.32
76,Rotterdam,ABN AMRO World Tennis Tournament,2/15/2020,ATP500,Indoor,Hard,Semifinals,3,Auger-Aliassime F.,Carreno Busta P.,21.0,30.0,1666.0,1332.0,2.0,0.0,1.55,2.42
76,Rotterdam,ABN AMRO World Tennis Tournament,2/15/2020,ATP500,Indoor,Hard,Semifinals,3,Monfils G.,Krajinovic F.,9.0,39.0,2860.0,1158.0,2.0,0.0,1.59,2.34
76,Rotterdam,ABN AMRO World Tennis Tournament,2/16/2020,ATP500,Indoor,Hard,The Final,3,Monfils G.,Auger-Aliassime F.,9.0,21.0,2860.0,1666.0,2.0,0.0,1.56,2.41
77,Delray Beach,Delray Beach Open,2/17/2020,ATP250,Outdoor,Hard,1st Round,3,Mcdonald M.,Uchiyama Y.,159.0,96.0,327.0,604.0,2.0,0.0,1.58,2.35
77,Delray Beach,Delray Beach Open,2/17/2020,ATP250,Outdoor,Hard,1st Round,3,Harrison R.,Dzumhur D.,433.0,108.0,73.0,520.0,2.0,0.0,3.24,1.34
77,Delray Beach,Delray Beach Open,2/17/2020,ATP250,Outdoor,Hard,1st Round,3,Nakashima B.,Vesely J.,294.0,74.0,139.0,760.0,2.0,0.0,2.04,1.76
77,Delray Beach,Delray Beach Open,2/17/2020,ATP250,Outdoor,Hard,1st Round,3,Kwon S.W.,Mannarino A.,82.0,42.0,702.0,1111.0,2.0,1.0,1.88,1.91
77,Delray Beach,Delray Beach Open,2/17/2020,ATP250,Outdoor,Hard,1st Round,3,Nishioka Y.,Millman J.,63.0,40.0,862.0,1141.0,2.0,1.0,1.88,1.9
77,Delray Beach,Delray Beach Open,2/18/2020,ATP250,Outdoor,Hard,1st Round,3,Tiafoe F.,Gomez E.,84.0,148.0,700.0,363.0,2.0,0.0,1.28,3.63
77,Delray Beach,Delray Beach Open,2/18/2020,ATP250,Outdoor,Hard,1st Round,3,Norrie C.,Fritz T.,60.0,38.0,885.0,1255.0,2.0,1.0,2.7,1.45
77,Delray Beach,Delray Beach Open,2/18/2020,ATP250,Outdoor,Hard,1st Round,3,Stebe C.M.,Tomic B.,147.0,197.0,370.0,249.0,2.0,1.0,1.31,3.38
77,Delray Beach,Delray Beach Open,2/18/2020,ATP250,Outdoor,Hard,1st Round,3,Kecmanovic M.,Thompson J.,50.0,65.0,999.0,843.0,1.0,0.0,1.5,2.56
77,Delray Beach,Delray Beach Open,2/18/2020,ATP250,Outdoor,Hard,1st Round,3,Johnson S.,Laaksonen H.,76.0,134.0,745.0,400.0,2.0,0.0,1.34,3.23
77,Delray Beach,Delray Beach Open,2/18/2020,ATP250,Outdoor,Hard,1st Round,3,Raonic M.,Istomin D.,37.0,164.0,1260.0,305.0,2.0,0.0,1.14,5.57
77,Delray Beach,Delray Beach Open,2/18/2020,ATP250,Outdoor,Hard,1st Round,3,Humbert U.,Kozlov S.,44.0,367.0,1086.0,97.0,2.0,1.0,1.2,4.48
77,Delray Beach,Delray Beach Open,2/18/2020,ATP250,Outdoor,Hard,1st Round,3,Rubin N.,Jung J.,269.0,119.0,162.0,457.0,1.0,0.0,2.08,1.73
77,Delray Beach,Delray Beach Open,2/18/2020,ATP250,Outdoor,Hard,1st Round,3,Opelka R.,Gulbis E.,54.0,224.0,947.0,209.0,2.0,1.0,1.64,2.24
77,Delray Beach,Delray Beach Open,2/18/2020,ATP250,Outdoor,Hard,1st Round,3,Sock J.,Albot R.,254.0,51.0,,977.0,2.0,1.0,2.54,1.51
77,Delray Beach,Delray Beach Open,2/19/2020,ATP250,Outdoor,Hard,1st Round,3,Paul T.,Galan D.E.,70.0,146.0,778.0,376.0,2.0,0.0,1.29,3.5
77,Delray Beach,Delray Beach Open,2/19/2020,ATP250,Outdoor,Hard,2nd Round,3,Kwon S.W.,Harrison R.,82.0,433.0,702.0,73.0,2.0,1.0,1.37,3.06
77,Delray Beach,Delray Beach Open,2/19/2020,ATP250,Outdoor,Hard,2nd Round,3,Nishioka Y.,Rubin N.,63.0,269.0,862.0,162.0,2.0,0.0,1.26,3.8
77,Delray Beach,Delray Beach Open,2/19/2020,ATP250,Outdoor,Hard,2nd Round,3,Nakashima B.,Norrie C.,294.0,60.0,139.0,885.0,2.0,0.0,1.87,1.91
77,Delray Beach,Delray Beach Open,2/19/2020,ATP250,Outdoor,Hard,2nd Round,3,Opelka R.,Mcdonald M.,54.0,159.0,947.0,327.0,2.0,0.0,1.47,2.65
77,Delray Beach,Delray Beach Open,2/20/2020,ATP250,Outdoor,Hard,2nd Round,3,Humbert U.,Kecmanovic M.,44.0,50.0,1086.0,999.0,2.0,0.0,2.09,1.72
77,Delray Beach,Delray Beach Open,2/20/2020,ATP250,Outdoor,Hard,2nd Round,3,Tiafoe F.,Paul T.,84.0,70.0,700.0,778.0,2.0,0.0,1.84,1.94
77,Delray Beach,Delray Beach Open,2/20/2020,ATP250,Outdoor,Hard,2nd Round,3,Johnson S.,Sock J.,76.0,254.0,745.0,,2.0,1.0,1.39,2.96
77,Delray Beach,Delray Beach Open,2/21/2020,ATP250,Outdoor,Hard,2nd Round,3,Raonic M.,Stebe C.M.,37.0,147.0,1260.0,370.0,2.0,0.0,1.12,6.16
77,Delray Beach,Delray Beach Open,2/21/2020,ATP250,Outdoor,Hard,Quarterfinals,3,Humbert U.,Tiafoe F.,44.0,84.0,1086.0,700.0,2.0,0.0,1.82,1.98
77,Delray Beach,Delray Beach Open,2/21/2020,ATP250,Outdoor,Hard,Quarterfinals,3,Nishioka Y.,Nakashima B.,63.0,294.0,862.0,139.0,2.0,1.0,1.53,2.49
77,Delray Beach,Delray Beach Open,2/21/2020,ATP250,Outdoor,Hard,Quarterfinals,3,Opelka R.,Kwon S.W.,54.0,82.0,947.0,702.0,2.0,0.0,1.63,2.26
77,Delray Beach,Delray Beach Open,2/22/2020,ATP250,Outdoor,Hard,Quarterfinals,3,Raonic M.,Johnson S.,37.0,76.0,1260.0,745.0,2.0,0.0,1.29,3.55
77,Delray Beach,Delray Beach Open,2/22/2020,ATP250,Outdoor,Hard,Semifinals,3,Nishioka Y.,Humbert U.,63.0,44.0,862.0,1086.0,2.0,1.0,2.35,1.58
77,Delray Beach,Delray Beach Open,2/23/2020,ATP250,Outdoor,Hard,Semifinals,3,Opelka R.,Raonic M.,54.0,37.0,947.0,1260.0,2.0,1.0,2.71,1.45
77,Delray Beach,Delray Beach Open,2/23/2020,ATP250,Outdoor,Hard,The Final,3,Opelka R.,Nishioka Y.,54.0,63.0,947.0,862.0,2.0,1.0,1.53,2.49
78,Marseille,Open 13,2/17/2020,ATP250,Indoor,Hard,1st Round,3,Ymer M.,Gasquet R.,75.0,57.0,749.0,915.0,2.0,1.0,1.71,2.11
78,Marseille,Open 13,2/17/2020,ATP250,Indoor,Hard,1st Round,3,Paire B.,Barrere G.,20.0,89.0,1738.0,665.0,2.0,0.0,1.68,2.16
78,Marseille,Open 13,2/17/2020,ATP250,Indoor,Hard,1st Round,3,Bublik A.,Fucsovics M.,55.0,73.0,930.0,762.0,2.0,0.0,2.59,1.49
78,Marseille,Open 13,2/18/2020,ATP250,Indoor,Hard,1st Round,3,Hurkacz H.,Hoang A.,29.0,129.0,1433.0,412.0,2.0,0.0,1.25,3.9
78,Marseille,Open 13,2/18/2020,ATP250,Indoor,Hard,1st Round,3,Pospisil V.,Ruusuvuori E.,98.0,101.0,597.0,576.0,2.0,0.0,1.45,2.7
78,Marseille,Open 13,2/18/2020,ATP250,Indoor,Hard,1st Round,3,Sinner J.,Gombos N.,68.0,102.0,793.0,565.0,2.0,0.0,1.43,2.77
78,Marseille,Open 13,2/18/2020,ATP250,Indoor,Hard,1st Round,3,Cilic M.,Ivashka I.,39.0,137.0,1205.0,394.0,2.0,1.0,1.35,3.16
78,Marseille,Open 13,2/18/2020,ATP250,Indoor,Hard,1st Round,3,Simon G.,Mayot H.,58.0,509.0,890.0,55.0,2.0,0.0,1.24,3.93
78,Marseille,Open 13,2/18/2020,ATP250,Indoor,Hard,1st Round,3,Bedene A.,Khachanov K.,47.0,17.0,1010.0,2040.0,2.0,1.0,2.93,1.39
78,Marseille,Open 13,2/19/2020,ATP250,Indoor,Hard,1st Round,3,Gerasimov E.,Novak D.,72.0,95.0,764.0,609.0,2.0,0.0,1.66,2.19
78,Marseille,Open 13,2/19/2020,ATP250,Indoor,Hard,1st Round,3,Herbert P.H.,Kukushkin M.,79.0,69.0,715.0,791.0,2.0,0.0,1.59,2.33
